film_id,title,wikidata_uri,entity_text,entity_label,sentence,start_char,end_char
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Garfield,PERSON,The Garfield Movie is a 2024 American animated adventure comedy film based on the comic strip Garfield created by Jim Davis.,94,102
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Jim Davis,PERSON,The Garfield Movie is a 2024 American animated adventure comedy film based on the comic strip Garfield created by Jim Davis.,114,123
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Mark Dindal,PERSON,"Directed by Mark Dindal and written by Paul A. Kaplan, Mark Torgove, and David Reynolds, it is the third theatrical Garfield film adaptation.",137,148
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Paul A. Kaplan,PERSON,"Directed by Mark Dindal and written by Paul A. Kaplan, Mark Torgove, and David Reynolds, it is the third theatrical Garfield film adaptation.",164,178
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Mark Torgove,PERSON,"Directed by Mark Dindal and written by Paul A. Kaplan, Mark Torgove, and David Reynolds, it is the third theatrical Garfield film adaptation.",180,192
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,David Reynolds,PERSON,"Directed by Mark Dindal and written by Paul A. Kaplan, Mark Torgove, and David Reynolds, it is the third theatrical Garfield film adaptation.",198,212
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Garfield,PERSON,"Directed by Mark Dindal and written by Paul A. Kaplan, Mark Torgove, and David Reynolds, it is the third theatrical Garfield film adaptation.",241,249
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Chris Pratt,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",299,310
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Garfield,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",314,322
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Samuel L. Jackson,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",327,344
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Hannah Waddingham,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",370,387
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Ving Rhames,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",389,400
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Nicholas Hoult,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",402,416
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Cecily Strong,GPE,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",418,431
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Harvey Guillén,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",433,447
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Brett Goldstein,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",449,464
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Bowen Yang,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",466,476
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Snoop Dogg,PERSON,"The film features the voices of Chris Pratt as Garfield and Samuel L. Jackson as his father, alongside Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, and Snoop Dogg.",482,492
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Garfield,PERSON,"In the film, Garfield is reunited with his long-lost father, a street cat named Vic, before being forced into joining him on a high-stakes adventure.",507,515
Q113547547,The Garfield Movie,http://www.wikidata.org/entity/Q113547547,Vic,PERSON,"In the film, Garfield is reunited with his long-lost father, a street cat named Vic, before being forced into joining him on a high-stakes adventure.",574,577
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Gatekeeper,PERSON,The Gatekeeper is a 2024 Philippine supernatural mystery folk horror film directed by Matthew and Dean Rosen from the screenplay of Dean Rosen and Zoe Alcazaren.,4,14
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,2024,DATE,The Gatekeeper is a 2024 Philippine supernatural mystery folk horror film directed by Matthew and Dean Rosen from the screenplay of Dean Rosen and Zoe Alcazaren.,20,24
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Matthew,PERSON,The Gatekeeper is a 2024 Philippine supernatural mystery folk horror film directed by Matthew and Dean Rosen from the screenplay of Dean Rosen and Zoe Alcazaren.,86,93
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Dean Rosen,PERSON,The Gatekeeper is a 2024 Philippine supernatural mystery folk horror film directed by Matthew and Dean Rosen from the screenplay of Dean Rosen and Zoe Alcazaren.,98,108
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Dean Rosen,PERSON,The Gatekeeper is a 2024 Philippine supernatural mystery folk horror film directed by Matthew and Dean Rosen from the screenplay of Dean Rosen and Zoe Alcazaren.,132,142
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Zoe Alcazaren,PERSON,The Gatekeeper is a 2024 Philippine supernatural mystery folk horror film directed by Matthew and Dean Rosen from the screenplay of Dean Rosen and Zoe Alcazaren.,147,160
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Gomez,PERSON,"Shanaia Gomez plays Cita, the actress's first lead role.",170,175
Q131729264,The Gatekeeper (film),http://www.wikidata.org/entity/Q131729264,Cita,PERSON,"Shanaia Gomez plays Cita, the actress's first lead role.",182,186
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Ann,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",13,16
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Yu Irie,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",59,66
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Yuumi Kawai,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",77,88
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Jiro Sato,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",90,99
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Goro Inagaki,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",101,113
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Aoba Kawai,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",115,125
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Yuriko Hirooka,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",127,141
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Akari Hayami,PERSON,"A Girl Named Ann is a 2024 Japanese drama film directed by Yu Irie, starring Yuumi Kawai, Jiro Sato, Goro Inagaki, Aoba Kawai, Yuriko Hirooka and Akari Hayami.",146,158
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Ann,PERSON,"It follows Ann, a young woman who grew up in an abusive household and developed a drug addiction as she attempts to recover with the help of two men who enter her life, her efforts are derailed by a scandal and the onset of the COVID-19 pandemic in Japan.",171,174
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,COVID-19,ORG,"It follows Ann, a young woman who grew up in an abusive household and developed a drug addiction as she attempts to recover with the help of two men who enter her life, her efforts are derailed by a scandal and the onset of the COVID-19 pandemic in Japan.",388,396
Q123907548,A Girl Named Ann,http://www.wikidata.org/entity/Q123907548,Japan,GPE,"It follows Ann, a young woman who grew up in an abusive household and developed a drug addiction as she attempts to recover with the help of two men who enter her life, her efforts are derailed by a scandal and the onset of the COVID-19 pandemic in Japan.",409,414
Q131299428,A Good Day Will Come,http://www.wikidata.org/entity/Q131299428,2024,DATE,A Good Day Will Come is a 2024 short fiction film directed and written by Amir Zargara.,26,30
Q131299428,A Good Day Will Come,http://www.wikidata.org/entity/Q131299428,Amir Zargara,PERSON,A Good Day Will Come is a 2024 short fiction film directed and written by Amir Zargara.,74,86
Q131299428,A Good Day Will Come,http://www.wikidata.org/entity/Q131299428,Arash,PERSON,"The story follows Arash, a dedicated professional wrestler striving to win gold medals for his country, only to be caught in the turmoil of political unrest and societal hardship.",106,111
Q124289926,A Good Jewish Boy,http://www.wikidata.org/entity/Q124289926,2024,DATE,A Good Jewish Boy is a 2024 French comedy-drama film written and directed by Noé Debré in his feature-length directorial debut.,23,27
Q124289926,A Good Jewish Boy,http://www.wikidata.org/entity/Q124289926,Noé Debré,ORG,A Good Jewish Boy is a 2024 French comedy-drama film written and directed by Noé Debré in his feature-length directorial debut.,77,86
Q124289926,A Good Jewish Boy,http://www.wikidata.org/entity/Q124289926,Michael Zindel,PERSON,It stars Michael Zindel and Agnès Jaoui as the last two Jews living in their neighborhood.,137,151
Q124289926,A Good Jewish Boy,http://www.wikidata.org/entity/Q124289926,Agnès Jaoui,PERSON,It stars Michael Zindel and Agnès Jaoui as the last two Jews living in their neighborhood.,156,167
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Good Game,PERSON,GG: Good Game is a 2024 Philippine teen sports drama film directed by Prime Cruz and written by Cruz along with Zachary Aquino and Hannah Pangilinan.,4,13
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,2024,DATE,GG: Good Game is a 2024 Philippine teen sports drama film directed by Prime Cruz and written by Cruz along with Zachary Aquino and Hannah Pangilinan.,19,23
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Cruz,PERSON,GG: Good Game is a 2024 Philippine teen sports drama film directed by Prime Cruz and written by Cruz along with Zachary Aquino and Hannah Pangilinan.,76,80
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Cruz,PERSON,GG: Good Game is a 2024 Philippine teen sports drama film directed by Prime Cruz and written by Cruz along with Zachary Aquino and Hannah Pangilinan.,96,100
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Zachary Aquino,PERSON,GG: Good Game is a 2024 Philippine teen sports drama film directed by Prime Cruz and written by Cruz along with Zachary Aquino and Hannah Pangilinan.,112,126
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Hannah Pangilinan,PERSON,GG: Good Game is a 2024 Philippine teen sports drama film directed by Prime Cruz and written by Cruz along with Zachary Aquino and Hannah Pangilinan.,131,148
Q129007619,GG: Good Game,http://www.wikidata.org/entity/Q129007619,Pangilinan,GPE,"The film stars Pangilinan's brother Donny Pangilinan, Igi Boy Flores, and Ronaldo Valdez.",165,175
